device_type,os_version_key,name,typed_value
iPhone,"(16, 1, 2)",supports-family-invite-message-bubble,
iPhone,"(16, 1, 2)",supports-fm-fence-v1,True
iPhone,"(16, 1, 2)",supports-fmd-v2,
iPhone,"(16, 1, 2)",supports-fsm-v1,
iPhone,"(16, 1, 2)",supports-fsm-v2,
iPhone,"(16, 1, 2)",supports-fsm-v3,
iPhone,"(16, 1, 2)",supports-gft-calls,
iPhone,"(16, 1, 2)",supports-gft-errors,
iPhone,"(16, 1, 2)",supports-harmony,
iPhone,"(16, 1, 2)",supports-hdr,
iPhone,"(16, 1, 2)",supports-heif,True
iPhone,"(16, 1, 2)",supports-hk-resident,
iPhone,"(16, 1, 2)",supports-ii-v1,
iPhone,"(16, 1, 2)",supports-impact-v1,
iPhone,"(16, 1, 2)",supports-incoming-fmd-v1,
iPhone,"(16, 1, 2)",supports-inline-attachments,
iPhone,"(16, 1, 2)",supports-keep-receipts,
iPhone,"(16, 1, 2)",supports-key-sharing,
iPhone,"(16, 1, 2)",supports-live-delivery,
iPhone,"(16, 1, 2)",supports-location-sharing,
iPhone,"(16, 1, 2)",supports-manatee-for-apple-cash,
iPhone,"(16, 1, 2)",supports-maps-protocol-v5,
iPhone,"(16, 1, 2)",supports-maps-routing-path-leg,
iPhone,"(16, 1, 2)",supports-maps-waypoint-route-sharing,
iPhone,"(16, 1, 2)",supports-media-v2,
iPhone,"(16, 1, 2)",supports-mirage,
iPhone,"(16, 1, 2)",supports-modern-gft,
iPhone,"(16, 1, 2)",supports-original-timestamp-v1,
iPhone,"(16, 1, 2)",supports-people-request-messages,
iPhone,"(16, 1, 2)",supports-photos-extension-v1,
iPhone,"(16, 1, 2)",supports-photos-extension-v2,
iPhone,"(16, 1, 2)",supports-protobuf-payload-data-v2,
iPhone,"(16, 1, 2)",supports-region-for-apple-cash,
iPhone,"(16, 1, 2)",supports-rem,
iPhone,"(16, 1, 2)",supports-sa-v1,
iPhone,"(16, 1, 2)",supports-screen-time-v2,
iPhone,"(16, 1, 2)",supports-secure-loc-v1,
iPhone,"(16, 1, 2)",supports-self-one-to-one-invites,
iPhone,"(16, 1, 2)",supports-shared-exp,
iPhone,"(16, 1, 2)",supports-st-er,
iPhone,"(16, 1, 2)",supports-st-v1,
iPhone,"(16, 1, 2)",supports-update-attachments-v1,
iPhone,"(16, 1, 2)",supports-uwb,True
iPhone,"(16, 2)",device-key-signature,
iPhone,"(16, 2)",ec-version,1.0
iPhone,"(16, 2)",is-c2k-equipment,
iPhone,"(16, 2)",is-green-tea,
iPhone,"(16, 2)",is-web-client,
iPhone,"(16, 2)",kt-version,5.0
iPhone,"(16, 2)",nicknames-version,
iPhone,"(16, 2)",optionally-receive-typing-indicators,
iPhone,"(16, 2)",prefers-sdr,
iPhone,"(16, 2)",show-peer-errors,
iPhone,"(16, 2)",supports-ack-v1,
iPhone,"(16, 2)",supports-activity-sharing-v1,True
iPhone,"(16, 2)",supports-animoji-v2,
iPhone,"(16, 2)",supports-audio-messaging-v2,
iPhone,"(16, 2)",supports-autoloopvideo-v1,
iPhone,"(16, 2)",supports-avless,
iPhone,"(16, 2)",supports-be-v1,
iPhone,"(16, 2)",supports-beacon-sharing-v2,
iPhone,"(16, 2)",supports-beneficiary-invites,
iPhone,"(16, 2)",supports-ca-v1,
iPhone,"(16, 2)",supports-certified-delivery-v1,
iPhone,"(16, 2)",supports-co,
iPhone,"(16, 2)",supports-cross-platform-sharing,
iPhone,"(16, 2)",supports-dq-nr,
iPhone,"(16, 2)",supports-family-invite-message-bubble,
iPhone,"(16, 2)",supports-fm-fence-v1,True
iPhone,"(16, 2)",supports-fmd-v2,
iPhone,"(16, 2)",supports-fsm-v1,
iPhone,"(16, 2)",supports-fsm-v2,
iPhone,"(16, 2)",supports-fsm-v3,
iPhone,"(16, 2)",supports-gft-calls,
iPhone,"(16, 2)",supports-gft-errors,
iPhone,"(16, 2)",supports-harmony,
iPhone,"(16, 2)",supports-hdr,
iPhone,"(16, 2)",supports-heif,True
iPhone,"(16, 2)",supports-hk-resident,
iPhone,"(16, 2)",supports-ii-v1,
iPhone,"(16, 2)",supports-impact-v1,
iPhone,"(16, 2)",supports-incoming-fmd-v1,
iPhone,"(16, 2)",supports-inline-attachments,
iPhone,"(16, 2)",supports-keep-receipts,
iPhone,"(16, 2)",supports-key-sharing,
iPhone,"(16, 2)",supports-live-delivery,
iPhone,"(16, 2)",supports-location-sharing,
iPhone,"(16, 2)",supports-manatee-for-apple-cash,
iPhone,"(16, 2)",supports-maps-protocol-v5,
iPhone,"(16, 2)",supports-maps-routing-path-leg,
iPhone,"(16, 2)",supports-maps-waypoint-route-sharing,
iPhone,"(16, 2)",supports-media-v2,
iPhone,"(16, 2)",supports-mirage,
iPhone,"(16, 2)",supports-modern-gft,
iPhone,"(16, 2)",supports-original-timestamp-v1,
iPhone,"(16, 2)",supports-people-request-messages,
iPhone,"(16, 2)",supports-people-request-messages-v2,
iPhone,"(16, 2)",supports-photos-extension-v1,
iPhone,"(16, 2)",supports-photos-extension-v2,
iPhone,"(16, 2)",supports-protobuf-payload-data-v2,
iPhone,"(16, 2)",supports-region-for-apple-cash,
iPhone,"(16, 2)",supports-rem,
iPhone,"(16, 2)",supports-sa-v1,
iPhone,"(16, 2)",supports-screen-time-v2,
iPhone,"(16, 2)",supports-secure-loc-v1,
iPhone,"(16, 2)",supports-self-one-to-one-invites,
iPhone,"(16, 2)",supports-shared-exp,
iPhone,"(16, 2)",supports-st-er,
iPhone,"(16, 2)",supports-st-v1,
iPhone,"(16, 2)",supports-update-attachments-v1,
iPhone,"(16, 2)",supports-uwb,True
iPhone,"(16, 3)",device-key-signature,
iPhone,"(16, 3)",ec-version,1.0
iPhone,"(16, 3)",is-c2k-equipment,
iPhone,"(16, 3)",is-green-tea,
iPhone,"(16, 3)",is-web-client,
iPhone,"(16, 3)",kt-version,5.0
iPhone,"(16, 3)",nicknames-version,
iPhone,"(16, 3)",optionally-receive-typing-indicators,
iPhone,"(16, 3)",prefers-sdr,
iPhone,"(16, 3)",show-peer-errors,
iPhone,"(16, 3)",supports-ack-v1,
iPhone,"(16, 3)",supports-activity-sharing-v1,True
iPhone,"(16, 3)",supports-animoji-v2,
iPhone,"(16, 3)",supports-audio-messaging-v2,
iPhone,"(16, 3)",supports-autoloopvideo-v1,
iPhone,"(16, 3)",supports-avless,
iPhone,"(16, 3)",supports-be-v1,
iPhone,"(16, 3)",supports-beacon-sharing-v2,
iPhone,"(16, 3)",supports-beneficiary-invites,
iPhone,"(16, 3)",supports-ca-v1,
iPhone,"(16, 3)",supports-certified-delivery-v1,
iPhone,"(16, 3)",supports-co,
iPhone,"(16, 3)",supports-cross-platform-sharing,
iPhone,"(16, 3)",supports-dq-nr,
iPhone,"(16, 3)",supports-family-invite-message-bubble,
iPhone,"(16, 3)",supports-fm-fence-v1,True
iPhone,"(16, 3)",supports-fmd-v2,
iPhone,"(16, 3)",supports-fsm-v1,
iPhone,"(16, 3)",supports-fsm-v2,
iPhone,"(16, 3)",supports-fsm-v3,
iPhone,"(16, 3)",supports-gft-calls,
iPhone,"(16, 3)",supports-gft-errors,
iPhone,"(16, 3)",supports-harmony,
iPhone,"(16, 3)",supports-hdr,
iPhone,"(16, 3)",supports-heif,True
iPhone,"(16, 3)",supports-hk-resident,
iPhone,"(16, 3)",supports-ii-v1,
iPhone,"(16, 3)",supports-impact-v1,
iPhone,"(16, 3)",supports-incoming-fmd-v1,
iPhone,"(16, 3)",supports-inline-attachments,
iPhone,"(16, 3)",supports-keep-receipts,
iPhone,"(16, 3)",supports-key-sharing,
iPhone,"(16, 3)",supports-live-delivery,
iPhone,"(16, 3)",supports-location-sharing,
iPhone,"(16, 3)",supports-manatee-for-apple-cash,
iPhone,"(16, 3)",supports-maps-protocol-v5,
iPhone,"(16, 3)",supports-maps-routing-path-leg,
iPhone,"(16, 3)",supports-maps-waypoint-route-sharing,
iPhone,"(16, 3)",supports-media-v2,
iPhone,"(16, 3)",supports-mirage,
iPhone,"(16, 3)",supports-modern-gft,
iPhone,"(16, 3)",supports-original-timestamp-v1,
iPhone,"(16, 3)",supports-people-request-messages,
iPhone,"(16, 3)",supports-people-request-messages-v2,
iPhone,"(16, 3)",supports-photos-extension-v1,
iPhone,"(16, 3)",supports-photos-extension-v2,
iPhone,"(16, 3)",supports-protobuf-payload-data-v2,
iPhone,"(16, 3)",supports-region-for-apple-cash,
iPhone,"(16, 3)",supports-rem,
iPhone,"(16, 3)",supports-sa-v1,
iPhone,"(16, 3)",supports-screen-time-v2,
iPhone,"(16, 3)",supports-secure-loc-v1,
iPhone,"(16, 3)",supports-self-one-to-one-invites,
iPhone,"(16, 3)",supports-shared-exp,
iPhone,"(16, 3)",supports-st-er,
iPhone,"(16, 3)",supports-st-v1,
iPhone,"(16, 3)",supports-update-attachments-v1,
iPhone,"(16, 3)",supports-uwb,True
iPhone,"(16, 4)",device-key-signature,
iPhone,"(16, 4)",ec-version,1.0
iPhone,"(16, 4)",is-c2k-equipment,
iPhone,"(16, 4)",is-green-tea,
iPhone,"(16, 4)",is-web-client,
iPhone,"(16, 4)",kt-version,5.0
iPhone,"(16, 4)",nicknames-version,
iPhone,"(16, 4)",optionally-receive-typing-indicators,
iPhone,"(16, 4)",prefers-sdr,
iPhone,"(16, 4)",show-peer-errors,
iPhone,"(16, 4)",supports-ack-v1,
iPhone,"(16, 4)",supports-activity-sharing-v1,True
iPhone,"(16, 4)",supports-animoji-v2,
iPhone,"(16, 4)",supports-audio-messaging-v2,
iPhone,"(16, 4)",supports-autoloopvideo-v1,
iPhone,"(16, 4)",supports-avless,
iPhone,"(16, 4)",supports-be-v1,
iPhone,"(16, 4)",supports-beacon-sharing-v2,
iPhone,"(16, 4)",supports-beneficiary-invites,
iPhone,"(16, 4)",supports-ca-v1,
iPhone,"(16, 4)",supports-certified-delivery-v1,
iPhone,"(16, 4)",supports-co,
iPhone,"(16, 4)",supports-cross-platform-sharing,
iPhone,"(16, 4)",supports-dq-nr,
iPhone,"(16, 4)",supports-family-invite-message-bubble,
iPhone,"(16, 4)",supports-fm-fence-v1,True
iPhone,"(16, 4)",supports-fmd-v2,
iPhone,"(16, 4)",supports-fsm-v1,
iPhone,"(16, 4)",supports-fsm-v2,
iPhone,"(16, 4)",supports-fsm-v3,
iPhone,"(16, 4)",supports-gft-calls,
iPhone,"(16, 4)",supports-gft-errors,
iPhone,"(16, 4)",supports-harmony,
iPhone,"(16, 4)",supports-hdr,
iPhone,"(16, 4)",supports-heif,True
iPhone,"(16, 4)",supports-hk-resident,
iPhone,"(16, 4)",supports-ii-v1,
iPhone,"(16, 4)",supports-impact-v1,
iPhone,"(16, 4)",supports-incoming-fmd-v1,
iPhone,"(16, 4)",supports-inline-attachments,
iPhone,"(16, 4)",supports-keep-receipts,
iPhone,"(16, 4)",supports-key-sharing,
iPhone,"(16, 4)",supports-live-delivery,
iPhone,"(16, 4)",supports-location-sharing,
iPhone,"(16, 4)",supports-manatee-for-apple-cash,
iPhone,"(16, 4)",supports-maps-protocol-v5,
iPhone,"(16, 4)",supports-maps-routing-path-leg,
iPhone,"(16, 4)",supports-maps-waypoint-route-sharing,
iPhone,"(16, 4)",supports-media-v2,
iPhone,"(16, 4)",supports-mirage,
iPhone,"(16, 4)",supports-modern-gft,
iPhone,"(16, 4)",supports-original-timestamp-v1,
iPhone,"(16, 4)",supports-people-request-messages,
iPhone,"(16, 4)",supports-people-request-messages-v2,
iPhone,"(16, 4)",supports-people-request-messages-v3,
iPhone,"(16, 4)",supports-photos-extension-v1,
iPhone,"(16, 4)",supports-photos-extension-v2,
iPhone,"(16, 4)",supports-protobuf-payload-data-v2,
iPhone,"(16, 4)",supports-region-for-apple-cash,
iPhone,"(16, 4)",supports-rem,
iPhone,"(16, 4)",supports-sa-v1,
iPhone,"(16, 4)",supports-screen-time-v2,
iPhone,"(16, 4)",supports-secure-loc-v1,
iPhone,"(16, 4)",supports-self-one-to-one-invites,
iPhone,"(16, 4)",supports-shared-exp,
iPhone,"(16, 4)",supports-st-er,
iPhone,"(16, 4)",supports-st-v1,
iPhone,"(16, 4)",supports-update-attachments-v1,
iPhone,"(16, 4)",supports-uwb,True
iPhone,"(16, 5)",device-key-signature,
iPhone,"(16, 5)",ec-version,1.0
iPhone,"(16, 5)",is-c2k-equipment,
iPhone,"(16, 5)",is-green-tea,
iPhone,"(16, 5)",is-web-client,
iPhone,"(16, 5)",kt-version,5.0
iPhone,"(16, 5)",nicknames-version,
iPhone,"(16, 5)",optionally-receive-typing-indicators,
iPhone,"(16, 5)",prefers-sdr,
iPhone,"(16, 5)",show-peer-errors,
iPhone,"(16, 5)",supports-ack-v1,
iPhone,"(16, 5)",supports-activity-sharing-v1,True
iPhone,"(16, 5)",supports-animoji-v2,
iPhone,"(16, 5)",supports-audio-messaging-v2,
iPhone,"(16, 5)",supports-autoloopvideo-v1,
iPhone,"(16, 5)",supports-avless,
iPhone,"(16, 5)",supports-be-v1,
iPhone,"(16, 5)",supports-beacon-sharing-v2,
iPhone,"(16, 5)",supports-beneficiary-invites,
iPhone,"(16, 5)",supports-ca-v1,
iPhone,"(16, 5)",supports-certified-delivery-v1,
iPhone,"(16, 5)",supports-co,
iPhone,"(16, 5)",supports-cross-platform-sharing,
iPhone,"(16, 5)",supports-dq-nr,
iPhone,"(16, 5)",supports-family-invite-message-bubble,
iPhone,"(16, 5)",supports-fm-fence-v1,True
iPhone,"(16, 5)",supports-fmd-v2,
iPhone,"(16, 5)",supports-fsm-v1,
iPhone,"(16, 5)",supports-fsm-v2,
iPhone,"(16, 5)",supports-fsm-v3,
iPhone,"(16, 5)",supports-gft-calls,
iPhone,"(16, 5)",supports-gft-errors,
iPhone,"(16, 5)",supports-harmony,
iPhone,"(16, 5)",supports-hdr,
iPhone,"(16, 5)",supports-heif,True
iPhone,"(16, 5)",supports-hk-resident,
iPhone,"(16, 5)",supports-ii-v1,
iPhone,"(16, 5)",supports-impact-v1,
iPhone,"(16, 5)",supports-incoming-fmd-v1,
iPhone,"(16, 5)",supports-inline-attachments,
iPhone,"(16, 5)",supports-keep-receipts,
iPhone,"(16, 5)",supports-key-sharing,
iPhone,"(16, 5)",supports-live-delivery,
iPhone,"(16, 5)",supports-location-sharing,
iPhone,"(16, 5)",supports-manatee-for-apple-cash,
iPhone,"(16, 5)",supports-maps-protocol-v5,
iPhone,"(16, 5)",supports-maps-routing-path-leg,
iPhone,"(16, 5)",supports-maps-waypoint-route-sharing,
iPhone,"(16, 5)",supports-media-v2,
iPhone,"(16, 5)",supports-mirage,
iPhone,"(16, 5)",supports-modern-gft,
iPhone,"(16, 5)",supports-original-timestamp-v1,
iPhone,"(16, 5)",supports-people-request-messages,
iPhone,"(16, 5)",supports-people-request-messages-v2,
iPhone,"(16, 5)",supports-people-request-messages-v3,
iPhone,"(16, 5)",supports-photos-extension-v1,
iPhone,"(16, 5)",supports-photos-extension-v2,
iPhone,"(16, 5)",supports-protobuf-payload-data-v2,
iPhone,"(16, 5)",supports-region-for-apple-cash,
iPhone,"(16, 5)",supports-rem,
iPhone,"(16, 5)",supports-sa-v1,
iPhone,"(16, 5)",supports-screen-time-v2,
iPhone,"(16, 5)",supports-secure-loc-v1,
iPhone,"(16, 5)",supports-self-one-to-one-invites,
iPhone,"(16, 5)",supports-shared-exp,
iPhone,"(16, 5)",supports-st-er,
iPhone,"(16, 5)",supports-st-v1,
iPhone,"(16, 5)",supports-update-attachments-v1,
iPhone,"(16, 5)",supports-uwb,True
iPhone,"(16, 6, 1)",device-key-signature,
iPhone,"(16, 6, 1)",ec-version,1.0
iPhone,"(16, 6, 1)",is-c2k-equipment,
iPhone,"(16, 6, 1)",is-green-tea,
iPhone,"(16, 6, 1)",is-web-client,
iPhone,"(16, 6, 1)",kt-version,5.0
iPhone,"(16, 6, 1)",nicknames-version,
iPhone,"(16, 6, 1)",optionally-receive-typing-indicators,
iPhone,"(16, 6, 1)",prefers-sdr,
iPhone,"(16, 6, 1)",show-peer-errors,
iPhone,"(16, 6, 1)",supports-ack-v1,
iPhone,"(16, 6, 1)",supports-activity-sharing-v1,True
iPhone,"(16, 6, 1)",supports-animoji-v2,
iPhone,"(16, 6, 1)",supports-audio-messaging-v2,
iPhone,"(16, 6, 1)",supports-autoloopvideo-v1,
iPhone,"(16, 6, 1)",supports-avless,
iPhone,"(16, 6, 1)",supports-be-v1,
iPhone,"(16, 6, 1)",supports-beacon-sharing-v2,
iPhone,"(16, 6, 1)",supports-beneficiary-invites,
iPhone,"(16, 6, 1)",supports-ca-v1,
iPhone,"(16, 6, 1)",supports-certified-delivery-v1,
iPhone,"(16, 6, 1)",supports-co,
iPhone,"(16, 6, 1)",supports-cross-platform-sharing,
iPhone,"(16, 6, 1)",supports-dq-nr,
iPhone,"(16, 6, 1)",supports-family-invite-message-bubble,
iPhone,"(16, 6, 1)",supports-fm-fence-v1,True
iPhone,"(16, 6, 1)",supports-fmd-v2,
iPhone,"(16, 6, 1)",supports-fsm-v1,
iPhone,"(16, 6, 1)",supports-fsm-v2,
iPhone,"(16, 6, 1)",supports-fsm-v3,
iPhone,"(16, 6, 1)",supports-gft-calls,
iPhone,"(16, 6, 1)",supports-gft-errors,
iPhone,"(16, 6, 1)",supports-harmony,
iPhone,"(16, 6, 1)",supports-hdr,
iPhone,"(16, 6, 1)",supports-heif,True
iPhone,"(16, 6, 1)",supports-hk-resident,
iPhone,"(16, 6, 1)",supports-ii-v1,
iPhone,"(16, 6, 1)",supports-impact-v1,
iPhone,"(16, 6, 1)",supports-incoming-fmd-v1,
iPhone,"(16, 6, 1)",supports-inline-attachments,
iPhone,"(16, 6, 1)",supports-keep-receipts,
iPhone,"(16, 6, 1)",supports-key-sharing,
iPhone,"(16, 6, 1)",supports-live-delivery,
iPhone,"(16, 6, 1)",supports-location-sharing,
iPhone,"(16, 6, 1)",supports-manatee-for-apple-cash,
iPhone,"(16, 6, 1)",supports-maps-protocol-v5,
iPhone,"(16, 6, 1)",supports-maps-routing-path-leg,
iPhone,"(16, 6, 1)",supports-maps-waypoint-route-sharing,
iPhone,"(16, 6, 1)",supports-media-v2,
iPhone,"(16, 6, 1)",supports-mirage,
iPhone,"(16, 6, 1)",supports-modern-gft,
iPhone,"(16, 6, 1)",supports-original-timestamp-v1,
iPhone,"(16, 6, 1)",supports-people-request-messages,
iPhone,"(16, 6, 1)",supports-people-request-messages-v2,
iPhone,"(16, 6, 1)",supports-people-request-messages-v3,
iPhone,"(16, 6, 1)",supports-photos-extension-v1,
iPhone,"(16, 6, 1)",supports-photos-extension-v2,
iPhone,"(16, 6, 1)",supports-protobuf-payload-data-v2,
iPhone,"(16, 6, 1)",supports-region-for-apple-cash,
iPhone,"(16, 6, 1)",supports-rem,
iPhone,"(16, 6, 1)",supports-sa-v1,
iPhone,"(16, 6, 1)",supports-screen-time-v2,
iPhone,"(16, 6, 1)",supports-secure-loc-v1,
iPhone,"(16, 6, 1)",supports-self-one-to-one-invites,
iPhone,"(16, 6, 1)",supports-shared-exp,
iPhone,"(16, 6, 1)",supports-st-er,
iPhone,"(16, 6, 1)",supports-st-v1,
iPhone,"(16, 6, 1)",supports-update-attachments-v1,
iPhone,"(16, 6, 1)",supports-uwb,True
iPhone,"(16, 7, 12)",device-key-signature,
iPhone,"(16, 7, 12)",ec-version,1.0
iPhone,"(16, 7, 12)",is-c2k-equipment,
iPhone,"(16, 7, 12)",is-green-tea,
iPhone,"(16, 7, 12)",is-web-client,
iPhone,"(16, 7, 12)",kt-version,5.0
iPhone,"(16, 7, 12)",nicknames-version,
iPhone,"(16, 7, 12)",optionally-receive-typing-indicators,
iPhone,"(16, 7, 12)",prefers-sdr,
iPhone,"(16, 7, 12)",show-peer-errors,
iPhone,"(16, 7, 12)",supports-ack-v1,
iPhone,"(16, 7, 12)",supports-activity-sharing-v1,True
iPhone,"(16, 7, 12)",supports-animoji-v2,
iPhone,"(16, 7, 12)",supports-audio-messaging-v2,
iPhone,"(16, 7, 12)",supports-autoloopvideo-v1,
iPhone,"(16, 7, 12)",supports-avless,
iPhone,"(16, 7, 12)",supports-be-v1,
iPhone,"(16, 7, 12)",supports-beacon-sharing-v2,
iPhone,"(16, 7, 12)",supports-beneficiary-invites,
iPhone,"(16, 7, 12)",supports-ca-v1,
iPhone,"(16, 7, 12)",supports-certified-delivery-v1,
iPhone,"(16, 7, 12)",supports-co,
iPhone,"(16, 7, 12)",supports-cross-platform-sharing,
iPhone,"(16, 7, 12)",supports-dq-nr,
iPhone,"(16, 7, 12)",supports-family-invite-message-bubble,
iPhone,"(16, 7, 12)",supports-fm-fence-v1,True
iPhone,"(16, 7, 12)",supports-fmd-v2,
iPhone,"(16, 7, 12)",supports-fsm-v1,
iPhone,"(16, 7, 12)",supports-fsm-v2,
iPhone,"(16, 7, 12)",supports-fsm-v3,
iPhone,"(16, 7, 12)",supports-gft-calls,
iPhone,"(16, 7, 12)",supports-gft-errors,
iPhone,"(16, 7, 12)",supports-harmony,
iPhone,"(16, 7, 12)",supports-hdr,False
iPhone,"(16, 7, 12)",supports-heif,True
iPhone,"(16, 7, 12)",supports-hk-resident,
iPhone,"(16, 7, 12)",supports-ii-v1,
iPhone,"(16, 7, 12)",supports-impact-v1,
iPhone,"(16, 7, 12)",supports-incoming-fmd-v1,
iPhone,"(16, 7, 12)",supports-inline-attachments,
iPhone,"(16, 7, 12)",supports-keep-receipts,
iPhone,"(16, 7, 12)",supports-key-sharing,
iPhone,"(16, 7, 12)",supports-live-delivery,
iPhone,"(16, 7, 12)",supports-location-sharing,
iPhone,"(16, 7, 12)",supports-manatee-for-apple-cash,
iPhone,"(16, 7, 12)",supports-maps-protocol-v5,
iPhone,"(16, 7, 12)",supports-maps-routing-path-leg,
iPhone,"(16, 7, 12)",supports-maps-waypoint-route-sharing,
iPhone,"(16, 7, 12)",supports-media-v2,
iPhone,"(16, 7, 12)",supports-mirage,
iPhone,"(16, 7, 12)",supports-modern-gft,
iPhone,"(16, 7, 12)",supports-original-timestamp-v1,
iPhone,"(16, 7, 12)",supports-people-request-messages,
iPhone,"(16, 7, 12)",supports-people-request-messages-v2,
iPhone,"(16, 7, 12)",supports-people-request-messages-v3,
iPhone,"(16, 7, 12)",supports-photos-extension-v1,
iPhone,"(16, 7, 12)",supports-photos-extension-v2,
iPhone,"(16, 7, 12)",supports-protobuf-payload-data-v2,
iPhone,"(16, 7, 12)",supports-region-for-apple-cash,
iPhone,"(16, 7, 12)",supports-rem,
iPhone,"(16, 7, 12)",supports-sa-v1,
iPhone,"(16, 7, 12)",supports-screen-time-v2,
iPhone,"(16, 7, 12)",supports-secure-loc-v1,
iPhone,"(16, 7, 12)",supports-self-one-to-one-invites,
iPhone,"(16, 7, 12)",supports-shared-exp,
iPhone,"(16, 7, 12)",supports-st-er,
iPhone,"(16, 7, 12)",supports-st-v1,
iPhone,"(16, 7, 12)",supports-update-attachments-v1,
iPhone,"(16, 7, 12)",supports-uwb,False
iPhone,"(17, 0)",device-key-signature,
iPhone,"(17, 0)",ec-version,1.0
iPhone,"(17, 0)",is-c2k-equipment,
iPhone,"(17, 0)",is-green-tea,
iPhone,"(17, 0)",is-web-client,
iPhone,"(17, 0)",kt-version,5.0
iPhone,"(17, 0)",nicknames-version,
iPhone,"(17, 0)",optionally-receive-typing-indicators,
iPhone,"(17, 0)",prefers-sdr,
iPhone,"(17, 0)",show-peer-errors,
iPhone,"(17, 0)",supports-ack-v1,
iPhone,"(17, 0)",supports-activity-sharing-v1,True
iPhone,"(17, 0)",supports-animoji-v2,
iPhone,"(17, 0)",supports-askto,
iPhone,"(17, 0)",supports-audio-messaging-v2,
iPhone,"(17, 0)",supports-autoloopvideo-v1,
iPhone,"(17, 0)",supports-avless,
iPhone,"(17, 0)",supports-be-v1,
iPhone,"(17, 0)",supports-beacon-sharing-v2,
iPhone,"(17, 0)",supports-beacon-sharing-v3,
iPhone,"(17, 0)",supports-beneficiary-invites,
iPhone,"(17, 0)",supports-ca-v1,
iPhone,"(17, 0)",supports-certified-delivery-v1,
iPhone,"(17, 0)",supports-co,
iPhone,"(17, 0)",supports-cross-platform-sharing,
iPhone,"(17, 0)",supports-dq-nr,
iPhone,"(17, 0)",supports-emoji-stickers,
iPhone,"(17, 0)",supports-family-invite-message-bubble,
iPhone,"(17, 0)",supports-findmy-plugin-messages,
iPhone,"(17, 0)",supports-fm-fence-v1,True
iPhone,"(17, 0)",supports-fmd-v2,
iPhone,"(17, 0)",supports-fsm-v1,
iPhone,"(17, 0)",supports-fsm-v2,
iPhone,"(17, 0)",supports-fsm-v3,
iPhone,"(17, 0)",supports-gft-calls,
iPhone,"(17, 0)",supports-gft-errors,
iPhone,"(17, 0)",supports-gft-relay,
iPhone,"(17, 0)",supports-harmony,
iPhone,"(17, 0)",supports-hdr,
iPhone,"(17, 0)",supports-heif,True
iPhone,"(17, 0)",supports-hi-res-vid,
iPhone,"(17, 0)",supports-hk-resident,
iPhone,"(17, 0)",supports-hybrid-groups-v1,
iPhone,"(17, 0)",supports-ii-v1,
iPhone,"(17, 0)",supports-impact-v1,
iPhone,"(17, 0)",supports-incoming-fmd-v1,
iPhone,"(17, 0)",supports-inline-attachments,
iPhone,"(17, 0)",supports-keep-receipts,
iPhone,"(17, 0)",supports-key-sharing,
iPhone,"(17, 0)",supports-live-delivery,
iPhone,"(17, 0)",supports-location-sharing,
iPhone,"(17, 0)",supports-manatee-for-apple-cash,
iPhone,"(17, 0)",supports-maps-protocol-v5,
iPhone,"(17, 0)",supports-maps-routing-path-leg,
iPhone,"(17, 0)",supports-maps-waypoint-route-sharing,
iPhone,"(17, 0)",supports-media-v2,
iPhone,"(17, 0)",supports-mirage,
iPhone,"(17, 0)",supports-modern-gft,
iPhone,"(17, 0)",supports-original-timestamp-v1,
iPhone,"(17, 0)",supports-people-ranging-v1,
iPhone,"(17, 0)",supports-people-request-messages,
iPhone,"(17, 0)",supports-people-request-messages-v2,
iPhone,"(17, 0)",supports-people-request-messages-v3,
iPhone,"(17, 0)",supports-photos-extension-v1,
iPhone,"(17, 0)",supports-photos-extension-v2,
iPhone,"(17, 0)",supports-protobuf-payload-data-v2,
iPhone,"(17, 0)",supports-recurring-payment-bubbles,
iPhone,"(17, 0)",supports-region-for-apple-cash,
iPhone,"(17, 0)",supports-rem,
iPhone,"(17, 0)",supports-sa-v1,
iPhone,"(17, 0)",supports-screen-time-v2,
iPhone,"(17, 0)",supports-secure-loc-v1,
